gene_id	gene_name	gene_type	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000198886.2	MT-ND4	protein_coding	0.5799251946179006	12.509917838372841	2.4585007477407705	0.014360304350778065	0.5320576911042856	-3.0062207405657464
ENSG00000160293.15	VAV2	protein_coding	-0.7387716315391117	5.449337861547843	-2.4567860106627304	0.0144280113411338	0.5320576911042856	-3.0738142694672166
ENSG00000163155.10	LYSMD1	protein_coding	0.4254949185194028	3.6209447300897963	2.4554294059598543	0.014481777389512297	0.5320576911042856	-2.9944186927537326
ENSG00000181031.14	RPH3AL	protein_coding	1.0532004323331399	2.688673634704747	2.451839911524824	0.014624895346579257	0.5320576911042856	-3.0253361683706808
ENSG00000107815.6	C10orf2	protein_coding	-0.4313349599709333	4.335817888616881	-2.4503454687187882	0.014684848798995422	0.5320576911042856	-3.0399180530027285
ENSG00000158793.12	NIT1	protein_coding	0.31866823952451134	4.97063334183473	2.4497809681325498	0.01470755171844759	0.5320576911042856	-3.056700151744639
ENSG00000170469.9	SPATA24	protein_coding	0.4691576784525397	1.255482124689529	2.448830655099553	0.014745841267190715	0.5320576911042856	-3.146851144064141
ENSG00000100385.12	IL2RB	protein_coding	-0.836933239390048	4.140201392643934	-2.447528990909048	0.014798430375572748	0.5320576911042856	-3.0594376959977194
ENSG00000173166.16	RAPH1	protein_coding	-0.5597481922794758	2.378103213729504	-2.444848563796758	0.014907246257309686	0.5320576911042856	-3.0268732247379972
ENSG00000170577.7	SIX2	protein_coding	2.0919837850636456	2.7882220400817954	2.444167280215565	0.014935016490040181	0.5320576911042856	-3.0902037892853333
ENSG00000166135.12	HIF1AN	protein_coding	-0.2828673737077925	5.9422389245950615	-2.4440670030654212	0.014939107810143392	0.5320576911042856	-3.1086683629504757
ENSG00000172927.6	MYEOV	protein_coding	-1.48607402633587	1.3909616001574987	-2.443857601796413	0.014947654603319453	0.5320576911042856	-3.032320373432386
ENSG00000170373.7	CST1	protein_coding	-1.6294253799966132	1.881982944779098	-2.4423743812813417	0.015008316682023876	0.5320576911042856	-3.020868992805166
ENSG00000131653.11	TRAF7	protein_coding	-0.37308085217326303	7.160264235733016	-2.4407878595859014	0.015073444480441034	0.5320576911042856	-3.112696223150185
ENSG00000158806.12	NPM2	protein_coding	1.387629487655365	0.808905939876559	2.440383936338018	0.01509006565275816	0.5320576911042856	-3.284681249057448
ENSG00000229833.8	PET100	protein_coding	0.46942099608907684	3.951653683040095	2.438665865930169	0.015160944245162315	0.5320576911042856	-3.033121621801061
ENSG00000139624.11	CERS5	protein_coding	0.28468469170434746	5.556449745749486	2.4368324951616573	0.015236903895211222	0.5320576911042856	-3.1068484154248113
ENSG00000070814.16	TCOF1	protein_coding	-0.3669238677526756	6.316276189509646	-2.435584493798109	0.015288802895150014	0.5320576911042856	-3.1291711912299203
ENSG00000113384.12	GOLPH3	protein_coding	0.3797516730672854	7.234567728857967	2.4351125877288724	0.015308468096084665	0.5320576911042856	-3.1284794162986844
ENSG00000146376.9	ARHGAP18	protein_coding	-0.5714657201295517	4.559795196034601	-2.4348732727628306	0.015318449332491992	0.5320576911042856	-3.096409823425699
ENSG00000137145.19	DENND4C	protein_coding	-0.45718179981400475	4.9303537832270825	-2.4342127241704135	0.015346029027912106	0.5320576911042856	-3.1036665916894433
ENSG00000004468.11	CD38	protein_coding	-0.8488283848540152	3.735568991103542	-2.43381421052503	0.015362689262701422	0.5320576911042856	-3.063179970390931
ENSG00000177463.14	NR2C2	protein_coding	-0.28892790009967223	5.333725092918532	-2.4334675418668312	0.01537719506346342	0.5320576911042856	-3.123675229254672
ENSG00000131368.6	MRPS25	protein_coding	-0.3958711955030173	4.9134375784415	-2.4333886038697043	0.015380499789722073	0.5320576911042856	-3.1109242786698355
ENSG00000106327.11	TFR2	protein_coding	1.149529051900621	1.6660829884731998	2.4319354042495167	0.01544144994800991	0.5320576911042856	-3.2292752129481457
ENSG00000211445.10	GPX3	protein_coding	-0.9326481072087687	6.143892894687848	-2.4302213460557973	0.01551361520656283	0.5320576911042856	-3.1385509380714094
ENSG00000160404.16	TOR2A	protein_coding	0.36725783320377287	3.9765205456053727	2.4294469674192345	0.015546315657198185	0.5320576911042856	-3.057410867872418
ENSG00000161013.15	MGAT4B	protein_coding	-0.4095912512980547	6.756717263189259	-2.429414440728605	0.015547690525010056	0.5320576911042856	-3.1409858871897893
ENSG00000137726.14	FXYD6	protein_coding	1.0626720535870455	4.204831856967257	2.4286733088712524	0.01557904647321481	0.5320576911042856	-3.0566166205970733
ENSG00000072803.16	FBXW11	protein_coding	-0.2915582831382356	5.525168155998397	-2.427940154116883	0.015610119857148209	0.5320576911042856	-3.1390200682309075
ENSG00000068971.12	PPP2R5B	protein_coding	0.4301190041497155	4.523232934414317	2.425386050561648	0.01571879857670058	0.5320576911042856	-3.0921468761059194
ENSG00000129355.6	CDKN2D	protein_coding	0.5820774946104732	3.6854338852069044	2.42395350067631	0.015780046424534927	0.5320576911042856	-3.058364259897782
ENSG00000109320.10	NFKB1	protein_coding	-0.43249116190095727	6.066662825683973	-2.4239387822240004	0.01578067679533118	0.5320576911042856	-3.153278841747221
ENSG00000104723.19	TUSC3	protein_coding	0.846376320259887	5.991045240712828	2.4232944269811902	0.015808295429502243	0.5320576911042856	-3.1361196154966478
ENSG00000148843.12	PDCD11	protein_coding	-0.38300256632086327	6.093535253263103	-2.4230653300012284	0.015818125360529147	0.5320576911042856	-3.154544223788925
ENSG00000197226.11	TBC1D9B	protein_coding	-0.3249903073017507	7.120763552886574	-2.422524884565549	0.015841335789912175	0.5320576911042856	-3.152859480274383
ENSG00000076242.13	MLH1	protein_coding	-0.2763644751015466	4.878267304903546	-2.421558210415783	0.01588292637868732	0.5320576911042856	-3.1283528240707303
ENSG00000155252.13	PI4K2A	protein_coding	-0.3943444447083685	5.329101129600398	-2.418418363211727	0.016018682093200894	0.5320576911042856	-3.153237122845674
ENSG00000164691.15	TAGAP	protein_coding	-0.7686431870076381	2.9272703818457146	-2.415439586333875	0.016148419033796328	0.5320576911042856	-3.0780549578072196
ENSG00000100271.15	TTLL1	protein_coding	0.5391554038343237	2.89444136133503	2.413777617819439	0.016221206120542175	0.5320576911042856	-3.0990660287038687
ENSG00000214706.9	IFRD2	protein_coding	-0.32084288404555117	5.353988045112356	-2.413665784499179	0.01622611431448285	0.5320576911042856	-3.163738696981877
ENSG00000113282.12	CLINT1	protein_coding	-0.3403838718340795	6.633549395545598	-2.413616629255812	0.016228272077542988	0.5320576911042856	-3.1768012841185405
ENSG00000170876.7	TMEM43	protein_coding	-0.3344567403553339	6.894707727608139	-2.412924586992115	0.016258677464985192	0.5320576911042856	-3.1762880559365056
ENSG00000124508.15	BTN2A2	protein_coding	-0.5439091365452124	3.9405766069920096	-2.4122185671442304	0.01628974873106357	0.5320576911042856	-3.1128363301696003
ENSG00000163939.17	PBRM1	protein_coding	-0.32160571157061874	5.579579808762596	-2.4116833756803038	0.0163133368822984	0.5320576911042856	-3.1747851513962773
ENSG00000100124.11	ANKRD54	protein_coding	0.37388870193475704	4.69610085306481	2.4116327786937553	0.016315568463122557	0.5320576911042856	-3.1213347547645265
ENSG00000140807.5	NKD1	protein_coding	-0.9763678259558074	1.5897805833131446	-2.411227423250181	0.016333456390293714	0.5320576911042856	-3.0993471592593793
ENSG00000104765.13	BNIP3L	protein_coding	0.4383162751278196	6.876329749784686	2.4109811638452143	0.01634433201214899	0.5320576911042856	-3.181939759120612
ENSG00000225973.3	PIGBOS1	protein_coding	0.3440804099488809	2.831444463573398	2.410475446985453	0.01636668614807154	0.5320576911042856	-3.090506708019614
ENSG00000047849.20	MAP4	protein_coding	-0.34636451924492523	7.783088748418438	-2.410470914308009	0.01636688662725279	0.5320576911042856	-3.1690342754223146
ENSG00000003402.18	CFLAR	protein_coding	-0.4335846657560147	6.751635569118542	-2.410440751432389	0.0163682207787903	0.5320576911042856	-3.1811414184211086
ENSG00000188092.13	GPR89B	protein_coding	0.39896700974945803	1.6511819712616553	2.410099852611008	0.016383305938673546	0.5320576911042856	-3.1896496528093827
ENSG00000100564.7	PIGH	protein_coding	0.3759794866332295	3.8073521144211657	2.409404369156439	0.016414119891102866	0.5320576911042856	-3.091191659009496
ENSG00000182551.12	ADI1	protein_coding	0.4794248580647644	6.691431240682241	2.403614874760947	0.016672617426648474	0.5379331688492415	-3.195569547540358
ENSG00000107882.10	SUFU	protein_coding	-0.37923371764283353	4.662817364867395	-2.4035322365093905	0.016676332999690555	0.5379331688492415	-3.1617338982952368
ENSG00000150760.11	DOCK1	protein_coding	-0.40124060725117716	5.920746449591503	-2.399581522595635	0.016854818075086386	0.5418804711724837	-3.204351943246768
ENSG00000185973.9	TMLHE	protein_coding	0.5150959589309747	3.07988078781747	2.3990216100868516	0.016880249440587528	0.5418804711724837	-3.1148685798851012
ENSG00000198727.2	MT-CYB	protein_coding	0.6175917546898013	11.16545714204619	2.3965552671520847	0.016992674156965037	0.5441750350507598	-3.1526504187285296
ENSG00000171720.8	HDAC3	protein_coding	-0.2546179752461873	5.924931090418852	-2.39224557268122	0.017190709021699363	0.5465982634262725	-3.2216727922248714
ENSG00000163686.12	ABHD6	protein_coding	-0.5212524361274764	3.034737046409213	-2.392198375627788	0.017192888975436155	0.5465982634262725	-3.1233588840537108
ENSG00000127951.5	FGL2	protein_coding	-0.8420649473115599	4.19441942516334	-2.3921584879469604	0.01719473151111018	0.5465982634262725	-3.183344142937757
ENSG00000197548.11	ATG7	protein_coding	-0.3625191300160057	4.459763459127042	-2.3913339763687533	0.017232857214116493	0.5465982634262725	-3.176765988562008
ENSG00000137288.8	UQCC2	protein_coding	0.4452132576352413	5.2121615746579275	2.389511330904847	0.01731740116240852	0.5466509167683422	-3.1865899098783874
ENSG00000125107.15	CNOT1	protein_coding	-0.35331059163418993	7.634032952500621	-2.3885679475713446	0.017361303492576193	0.5466509167683422	-3.219898866294278
ENSG00000197557.6	TTC30A	protein_coding	0.5841116453112688	3.7803976777440367	2.387770643317908	0.017398484073290657	0.5466509167683422	-3.1297386666960425
ENSG00000132570.13	PCBD2	protein_coding	-0.3411253909361378	2.910502093189913	-2.3877585782878636	0.017399047237999152	0.5466509167683422	-3.1280188794249724
ENSG00000183828.13	NUDT14	protein_coding	0.5326241127385865	4.655119184647666	2.383007788814168	0.017622052631692583	0.54756485377641	-3.1771680326122285
ENSG00000173163.9	COMMD1	protein_coding	0.4153122723782463	4.510046642344678	2.381884252727788	0.01767515841400972	0.54756485377641	-3.1709973452163407
ENSG00000076641.4	PAG1	protein_coding	-0.6053958898575731	4.006197171041651	-2.381718605920532	0.017682999878549106	0.54756485377641	-3.187823002372378
ENSG00000167984.15	NLRC3	protein_coding	-0.6663889921578161	2.29585508486904	-2.379801120765891	0.017773993636921247	0.54756485377641	-3.1455023634255
ENSG00000183172.8	SMDT1	protein_coding	0.39951841235500946	4.872020475713752	2.379001619845204	0.017812055226065722	0.54756485377641	-3.2011019109768646
ENSG00000113328.17	CCNG1	protein_coding	-0.3992570010368553	5.580772861767872	-2.378874219262901	0.01781812696175812	0.54756485377641	-3.246554121982979
ENSG00000121743.3	GJA3	protein_coding	-1.2991313798901523	1.0071855594717878	-2.378589917541933	0.017831682951960564	0.54756485377641	-3.180687862736017
ENSG00000169641.12	LUZP1	protein_coding	-0.4174149185216337	5.628083605684702	-2.3764734905216494	0.01793288316216403	0.54756485377641	-3.249804267294497
ENSG00000163528.11	CHCHD4	protein_coding	-0.30214032871903107	3.40231892303152	-2.3760869769733284	0.01795141933341226	0.54756485377641	-3.1584266778231984
ENSG00000092098.15	RNF31	protein_coding	-0.3521898487449514	4.50698964105829	-2.376024394426526	0.01795442221143022	0.54756485377641	-3.2080464899596493
ENSG00000198712.1	MT-CO2	protein_coding	0.5899792969088402	11.600390859749556	2.3757482833202745	0.01796767603392518	0.54756485377641	-3.189870228127434
ENSG00000134086.7	VHL	protein_coding	-0.3022761452572789	5.196094206658788	-2.3753077210310445	0.017988841616608558	0.54756485377641	-3.243288090053263
ENSG00000168062.8	BATF2	protein_coding	-0.8815488283289898	2.503421163008596	-2.3750048380812276	0.0180034054919651	0.54756485377641	-3.153149580287527
ENSG00000164323.11	CFAP97	protein_coding	-0.37562951547323437	5.3487290830599115	-2.3744038811660713	0.018032332695506817	0.54756485377641	-3.249042643134159
ENSG00000272391.4	POM121C	protein_coding	-0.36379679427062844	5.933061984482363	-2.3736885916274066	0.01806681657695153	0.54756485377641	-3.2600880544112525
ENSG00000188747.7	NOXA1	protein_coding	0.8030687409005859	2.661341313528788	2.3728852129693245	0.01810561630687573	0.54756485377641	-3.1659207373122937
ENSG00000108599.13	AKAP10	protein_coding	-0.32379826972429104	4.683361069539072	-2.3724108991760984	0.0181285579880828	0.54756485377641	-3.2299256801392446
ENSG00000099977.12	DDT	protein_coding	0.5322534225746114	5.014350892069896	2.369766988344555	0.018256907779934897	0.5501911664293306	-3.2183439458571748
ENSG00000171421.11	MRPL36	protein_coding	0.5287227707036309	4.8619494355069435	2.3661274144246853	0.018434898326520847	0.5542874696083334	-3.214901992009345
ENSG00000187837.3	HIST1H1C	protein_coding	1.0764168383510275	5.000116657022901	2.365286291474162	0.018476248986944447	0.5542874696083334	-3.211513172467317
ENSG00000186577.10	C6orf1	protein_coding	0.43100705168588416	4.5562939520335055	2.3638257662782802	0.01854824381203258	0.5542956289866527	-3.210909489000717
ENSG00000213064.8	SFT2D2	protein_coding	0.3118310146495593	6.4602201279790314	2.3635890341489953	0.01855993641076452	0.5542956289866527	-3.2856816277077394
ENSG00000148950.8	IMMP1L	protein_coding	0.3800762272424388	3.0114212900217674	2.362661592274496	0.01860580670684543	0.5544196662196765	-3.17778025790693
ENSG00000156313.11	RPGR	protein_coding	0.4434551303384558	3.0425610412667576	2.361788950670521	0.01864905751178457	0.5544652669611116	-3.1829599597422193
ENSG00000105967.14	TFEC	protein_coding	-0.8390820752545155	2.289506527110258	-2.358880829938386	0.01879383090966069	0.5575223499763183	-3.184151356183849
ENSG00000188486.3	H2AFX	protein_coding	0.5252611027212678	6.020154914817866	2.3569267085588863	0.018891665223776718	0.5591764606325001	-3.285904678473534
ENSG00000164307.11	ERAP1	protein_coding	-0.5463119533274573	6.104633317386954	-2.3554353430790655	0.018966631849971737	0.5593422082858631	-3.302672939481172
ENSG00000111737.10	RAB35	protein_coding	-0.24824367144911846	5.95495660769188	-2.3551413683114664	0.018981439874862623	0.5593422082858631	-3.3023257946417313
ENSG00000228106.4	RP11-452F19.3	lincRNA	0.5629065167424623	2.1776874078733	2.3505762190621047	0.01921269998988917	0.5619428062515077	-3.2513206497757543
ENSG00000145246.12	ATP10D	protein_coding	-0.5995308028984185	4.725035055986854	-2.350318459939422	0.019225830886374164	0.5619428062515077	-3.282315569741281
ENSG00000074755.13	ZZEF1	protein_coding	-0.3401227093491476	5.580793929010915	-2.348706163381554	0.01930814407981344	0.5619428062515077	-3.3077606069063483
ENSG00000175334.6	BANF1	protein_coding	0.34323226083733277	7.090518468230638	2.3481897928771236	0.019334571809223235	0.5619428062515077	-3.3157322459306133
ENSG00000104783.10	KCNN4	protein_coding	-1.0218266584045506	3.324044274154618	-2.3479005214408324	0.019349390517576913	0.5619428062515077	-3.233908179074945
ENSG00000089154.9	GCN1L1	protein_coding	-0.3435728356779387	7.375375140496627	-2.347686140171	0.019360379200885725	0.5619428062515077	-3.3107513198873537
ENSG00000176105.12	YES1	protein_coding	-0.44334893404288744	6.48439972328177	-2.34758288378431	0.01936567383470207	0.5619428062515077	-3.3182899276337254
ENSG00000184349.11	EFNA5	protein_coding	-0.8220529419416219	3.519004345176893	-2.3445678246923363	0.019520836639412214	0.5636003810053393	-3.226470606592417
ENSG00000166704.10	ZNF606	protein_coding	0.6006278252328424	3.324532773720309	2.3433963670316365	0.01958141628854597	0.5636003810053393	-3.2139007994073463
ENSG00000159618.14	GPR114	protein_coding	-0.8680352100093399	1.2849098136343637	-2.3423480103925263	0.019635769684713273	0.5636003810053393	-3.236522094262495
ENSG00000151366.11	NDUFC2	protein_coding	0.37248065737964065	4.967505795619684	2.3422961823617645	0.01963846020282896	0.5636003810053393	-3.280286092412871
ENSG00000104671.6	DCTN6	protein_coding	0.38092143240659543	4.320713721779482	2.3416701157986286	0.019670986366185833	0.5636003810053393	-3.2455883006602897
ENSG00000164332.7	UBLCP1	protein_coding	-0.3232899542667424	5.119458441170704	-2.339399663661004	0.019789340086235816	0.5636003810053393	-3.3154934390090576
ENSG00000166710.16	B2M	protein_coding	-0.6926489810238731	10.956778392098629	-2.3390025764556035	0.01981010336650557	0.5636003810053393	-3.2614518888631485
ENSG00000198938.2	MT-CO3	protein_coding	0.6158407165327887	11.696244632160273	2.338421321455934	0.019840531015023796	0.5636003810053393	-3.2655096508991726
ENSG00000114737.14	CISH	protein_coding	-0.537452082620332	3.9075989747808917	-2.3371753854057	0.01990589152113541	0.5636003810053393	-3.2642561125867875
ENSG00000136710.8	CCDC115	protein_coding	0.34378633644012985	5.6386656502148975	2.337136074019764	0.01990795682190492	0.5636003810053393	-3.321698456258842
ENSG00000111490.11	TBC1D30	protein_coding	0.7934749481843446	3.1721959471670096	2.336758519491793	0.01992780195192818	0.5636003810053393	-3.2265520504356107
ENSG00000196876.12	SCN8A	protein_coding	1.0907610502261011	2.049786078919986	2.335172124207709	0.020011376048867754	0.5636003810053393	-3.307542438601954
ENSG00000110002.14	VWA5A	protein_coding	0.724308975667114	4.519526989584075	2.3349350548943275	0.020023891611514417	0.5636003810053393	-3.2648540007645708
ENSG00000110848.7	CD69	protein_coding	-0.8343890522701476	2.2406752209002225	-2.3346826707005093	0.020037223225209667	0.5636003810053393	-3.229652289143641
ENSG00000164080.12	RAD54L2	protein_coding	-0.3621841110890133	4.922541186983325	-2.3330102371287644	0.020125762302056763	0.5636003810053393	-3.3162789447368946
ENSG00000274523.3	WBSCR16	protein_coding	-0.3029915743935704	6.057377342122733	-2.332783401521597	0.02013779738975823	0.5636003810053393	-3.3504724929149297
ENSG00000113163.14	COL4A3BP	protein_coding	-0.3041580734638099	5.059580797085721	-2.3323723028172467	0.02015962488342607	0.5636003810053393	-3.3290560600496315
ENSG00000198780.10	FAM169A	protein_coding	-0.8203092764711164	1.7081581492778892	-2.331873468771136	0.020186138552185214	0.5636003810053393	-3.2543948143894905
ENSG00000205707.9	LYRM5	protein_coding	0.46192047701792344	3.646300288799181	2.3304425191003952	0.020262364875714794	0.5645426188642549	-3.241673140945227
ENSG00000187391.16	MAGI2	protein_coding	0.710117346736651	2.62982669077918	2.3294840718188903	0.020313561956042357	0.5647850175644412	-3.269397937838673
ENSG00000023909.8	GCLM	protein_coding	-1.0981383985668387	6.347299069673455	-2.3277968847626553	0.020403961116806927	0.5654356117734709	-3.3516430676160787
ENSG00000177685.15	CRACR2B	protein_coding	-0.8513545603362375	2.521182818434523	-2.3270278047455903	0.02044528500079732	0.5654356117734709	-3.2446821946002826
ENSG00000168303.6	MPLKIP	protein_coding	0.3717247606633712	4.945413665874551	2.326668805894379	0.020464599643569566	0.5654356117734709	-3.308497790951032
ENSG00000173436.12	MINOS1	protein_coding	0.3138097355913851	4.627991733844077	2.3185454463197623	0.020905937770094685	0.5741720864678908	-3.320445098886314
ENSG00000128833.11	MYO5C	protein_coding	-0.6894650154707703	4.30067657617859	-2.3183469264951735	0.02091682667042162	0.5741720864678908	-3.337302224239462
ENSG00000125378.14	BMP4	protein_coding	-0.9105635570336071	2.273008884899176	-2.316911647348352	0.020995700055185845	0.5741720864678908	-3.2627981047865626
ENSG00000068796.15	KIF2A	protein_coding	-0.3761154546714869	4.902148134441861	-2.3159394122326784	0.02104927528100297	0.5741720864678908	-3.352116814978792
ENSG00000143198.11	MGST3	protein_coding	0.4229444541281537	5.906966975258366	2.315713283145636	0.021061753295935112	0.5741720864678908	-3.3736447790026594
ENSG00000120784.14	ZFP30	protein_coding	0.7275251113069624	3.2093395818577806	2.3156247392231544	0.02106664099451486	0.5741720864678908	-3.269986714176441
ENSG00000182220.12	ATP6AP2	protein_coding	0.3399686948331133	7.476694155986709	2.313969145568348	0.02115821397848467	0.5741720864678908	-3.3858270305465084
ENSG00000033867.15	SLC4A7	protein_coding	-0.44875270098612446	4.575654376629676	-2.3136669955699727	0.02117496377905489	0.5741720864678908	-3.3403081088345266
ENSG00000154760.12	SLFN13	protein_coding	-0.9014507270234906	3.7812218220598015	-2.312664942251167	0.021230595992176485	0.5741720864678908	-3.323826989846291
ENSG00000107738.18	C10orf54	protein_coding	-0.6420669070190766	5.445850018754034	-2.311973677321212	0.021269048225251008	0.5741720864678908	-3.3896233153065123
ENSG00000173171.13	MTX1	protein_coding	0.3003966724827459	4.205590395143122	2.3112392537847617	0.021309967880380677	0.5741720864678908	-3.303078337438604
ENSG00000185722.15	ANKFY1	protein_coding	-0.3165977936571661	5.883369824496807	-2.3106157472764384	0.021344761597402468	0.5741720864678908	-3.3949913263742313
ENSG00000117707.14	PROX1	protein_coding	1.2490236006138038	1.5361582510798453	2.309861217051875	0.021386933262561497	0.5741720864678908	-3.3166958862359546
ENSG00000177873.11	ZNF619	protein_coding	-0.36227172939442975	2.0889927885293567	-2.308915352272264	0.0214399017093229	0.5741720864678908	-3.297395044016711
ENSG00000083750.11	RRAGB	protein_coding	0.4671630938391011	3.7935896808788763	2.3052868026766697	0.021644165485927045	0.5741720864678908	-3.294671764565408
ENSG00000164253.11	WDR41	protein_coding	-0.3194668711028581	4.996374621952565	-2.3042147732396874	0.021704838217658267	0.5741720864678908	-3.380285899041759
ENSG00000176438.11	SYNE3	protein_coding	-0.6614357562594386	2.7543434967125897	-2.3039886554739093	0.02171765456755146	0.5741720864678908	-3.2897624872351887
ENSG00000090520.9	DNAJB11	protein_coding	0.4408840574168117	7.260676526041457	2.3039569644741493	0.02171945134077335	0.5741720864678908	-3.410125213619488
ENSG00000131697.16	NPHP4	protein_coding	-0.3704345027311192	3.940757243010729	-2.3034640330603695	0.0217474156180212	0.5741720864678908	-3.335501589480899
ENSG00000137714.2	FDX1	protein_coding	0.3496592678501428	4.562563487280735	2.3032913355169877	0.02175722028349954	0.5741720864678908	-3.337198088762789
ENSG00000154237.11	LRRK1	protein_coding	-0.47365520592331767	4.959555917806672	-2.2996563704944486	0.021964488179362824	0.5741720864678908	-3.389155445193688
ENSG00000116141.14	MARK1	protein_coding	0.8915046320896722	4.8914803267597575	2.299383510440153	0.021980116161929533	0.5741720864678908	-3.3296235307459527
ENSG00000083312.16	TNPO1	protein_coding	-0.3827109630705793	6.9210406702702905	-2.2991898967981292	0.021991211216477805	0.5741720864678908	-3.4178125609998733
ENSG00000183628.11	DGCR6	protein_coding	0.8930190928661531	2.3529054142855754	2.2988010975960065	0.02201350617454472	0.5741720864678908	-3.3432617020248294
ENSG00000143553.9	SNAPIN	protein_coding	0.32622718141136725	5.270277487187106	2.2960599435656106	0.02217125326243539	0.5741720864678908	-3.3899027653543445
ENSG00000172543.6	CTSW	protein_coding	-0.8743820817858279	2.063622741004934	-2.2946353546563527	0.022253624036753808	0.5741720864678908	-3.304803732609425
ENSG00000142961.13	MOB3C	protein_coding	-0.43107595967963425	4.951887133865887	-2.2938793734698852	0.022297443798441997	0.5741720864678908	-3.4038877596725277
ENSG00000145362.15	ANK2	protein_coding	0.9068753912695363	2.2219540442852743	2.2938626293434363	0.022298415208274486	0.5741720864678908	-3.320919223918181
ENSG00000179841.8	AKAP5	protein_coding	-0.5952680481260308	1.2819982965342365	-2.29238648578425	0.0223841988946183	0.5741720864678908	-3.347274460947161
ENSG00000154451.13	GBP5	protein_coding	-1.0371761946366906	4.760943847085901	-2.292198652777324	0.022395135130469843	0.5741720864678908	-3.4085822716973273
ENSG00000089692.7	LAG3	protein_coding	-0.764010939968747	2.6293168069143014	-2.2921565991912405	0.022397584262824247	0.5741720864678908	-3.3136063933638633
ENSG00000023892.10	DEF6	protein_coding	-0.40134643771634465	4.930461895528289	-2.2913513956226326	0.022444523103332406	0.5741720864678908	-3.4107828756841694
ENSG00000115828.14	QPCT	protein_coding	1.0307066863779057	2.789848180361808	2.290441703811138	0.022497656254225076	0.5741720864678908	-3.3116886534856325
ENSG00000105711.9	SCN1B	protein_coding	0.6672772937266658	2.2435229835038957	2.2895145710699913	0.022551920968637257	0.5741720864678908	-3.337432428227304
ENSG00000107560.9	RAB11FIP2	protein_coding	-0.33514490766504296	3.7862715670800338	-2.2892063852962754	0.02256998422779546	0.5741720864678908	-3.3487239779358333
ENSG00000117640.16	MTFR1L	protein_coding	0.30231512291009643	5.089191105281496	2.288730832271596	0.022597881910428094	0.5741720864678908	-3.407322607027213
ENSG00000094975.12	SUCO	protein_coding	0.392516112652719	5.840813104154812	2.288670818040321	0.022601404701649185	0.5741720864678908	-3.429751372869245
ENSG00000111331.11	OAS3	protein_coding	-0.7060397046021905	6.623649571097575	-2.2872952849060386	0.02268227889882292	0.5741720864678908	-3.4417801556620753
ENSG00000130707.16	ASS1	protein_coding	-0.8915197120397836	6.286983362748444	-2.286465956630128	0.022731160950846666	0.5741720864678908	-3.4439856841649386
ENSG00000160219.10	GAB3	protein_coding	-0.6197393633329863	1.997019475889092	-2.2860732101891537	0.022754342147078045	0.5741720864678908	-3.3255925795956385
ENSG00000177981.9	ASB8	protein_coding	0.2705445363785623	4.754930358773337	2.285857632147612	0.022767075038686725	0.5741720864678908	-3.3854072699311257
ENSG00000172943.17	PHF8	protein_coding	0.4618647696150292	5.872145467887883	2.285056266399861	0.022814461360596332	0.5741720864678908	-3.436576125944362
ENSG00000132334.15	PTPRE	protein_coding	-0.5468777602015473	4.656889974598644	-2.2847972358610575	0.02282979672303608	0.5741720864678908	-3.4208433066435684
ENSG00000197050.9	ZNF420	protein_coding	0.7133073556750513	2.753814796684807	2.284335350117823	0.02285716400770388	0.5741720864678908	-3.331304832850621
ENSG00000100075.8	SLC25A1	protein_coding	0.4577093397689265	6.718948586419054	2.2843046157059472	0.022858986073073406	0.5741720864678908	-3.4513696571810324
ENSG00000188277.9	C15orf62	protein_coding	-0.6160334261576338	1.0889763284741634	-2.2835995186565428	0.02290082198867593	0.5741720864678908	-3.379643625509014
ENSG00000197223.10	C1D	protein_coding	0.3718678628900075	4.2419807196992565	2.2823151500912195	0.022977199708346996	0.5741720864678908	-3.3588140947826988
ENSG00000251442.4	LINC01094	lincRNA	-0.6898066427307094	1.4535711614186728	-2.2820685032685732	0.022991892477697128	0.5741720864678908	-3.356732703499181
ENSG00000135617.3	PRADC1	protein_coding	0.4111732901511698	3.877392863853331	2.2814347445883167	0.023029683093243825	0.5741720864678908	-3.3490735467693504
ENSG00000113712.15	CSNK1A1	protein_coding	-0.3358600731970619	6.768392890633611	-2.28047975483615	0.02308673076851241	0.5741720864678908	-3.4582381086387923
ENSG00000135441.6	BLOC1S1	protein_coding	0.3230790821671859	4.671745511200902	2.2800713431563215	0.023111165398594802	0.5741720864678908	-3.3921316759471516
ENSG00000163840.8	DTX3L	protein_coding	-0.5300601089733694	6.7082793168598815	-2.2798479980654243	0.023124537315858534	0.5741720864678908	-3.459079236093418
ENSG00000164220.6	F2RL2	protein_coding	-1.511433962869895	1.6730068739652548	-2.279644779076506	0.023136710119522067	0.5741720864678908	-3.3353786120986104
ENSG00000107562.15	CXCL12	protein_coding	-0.9233705038757923	4.450576861679035	-2.2791514630205776	0.023166282952631734	0.5741720864678908	-3.419433744020441
ENSG00000052749.12	RRP12	protein_coding	-0.37485781625341363	5.703585110038647	-2.2759602766800486	0.02335838204997649	0.5741720864678908	-3.463895832697704
ENSG00000171703.15	TCEA2	protein_coding	0.4539037242196191	4.612626650913242	2.275863901179917	0.023364205068254505	0.5741720864678908	-3.3930183264198455
